Count,SL.,SP.,NSP.,NE.,SM.,FR.,OF.,RES.,IR.,PH.,RP.,GS.,FG.,OG.,sub_no,clusters,,,
95,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15,SL.FG.SM.IR.,,,
205,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,SL.FG.NE.IR.,,,
40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,SL.FG.NE.PH.,,,
114,1,0,0,1,0,0,0,0,1,0,0,0,1,0,16,SL.FG.NE.IR.,,,
92,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
76,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
144,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
74,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
159,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
24,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
33,1,0,0,1,0,0,0,1,0,0,0,1,0,0,16,SL.GS.NE.RES.,,,
19,1,0,0,0,1,0,0,0,1,0,0,1,0,0,16,SL.GS.SM.IR.,,,
21,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
21,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
10,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,16,SP.GS.SM.PH.,,,
15,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,SP.FG.SM.PH.,,,
6,0,1,0,1,0,0,0,0,0,1,0,0,1,0,16,SP.FG.NE.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
21,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
49,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
45,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
75,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
100,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
124,1,0,0,0,1,0,0,0,1,0,0,0,1,0,16,SL.FG.SM.IR.,,,
96,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
147,1,0,0,0,1,0,0,1,0,0,0,0,1,0,16,SL.FG.SM.RES.,,,
33,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
158,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
19,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
73,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
25,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,SP.FG.SM.PH.,,,
6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
57,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
24,0,1,0,0,1,0,0,0,0,1,0,1,0,0,16,SP.GS.SM.PH.,,,
4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
19,0,1,0,0,1,0,0,0,0,1,0,1,0,0,16,SP.GS.SM.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
29,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,SP.FG.SM.PH.,,,
61,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
21,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,SP.FG.SM.PH.,,,
36,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
119,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
37,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,SP.FG.SM.PH.,,,
38,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
42,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
138,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
103,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
36,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,SP.FG.SM.PH.,,,
37,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
49,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
246,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
54,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
44,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,16,SL.GS.SM.PH.,,,
9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
21,0,1,0,0,1,0,0,0,0,1,0,0,1,0,16,SP.FG.SM.PH.,,,
8,0,1,0,1,0,0,0,0,0,1,0,0,1,0,16,SP.FG.NE.PH.,,,
27,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
35,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
51,1,0,0,0,1,0,0,0,0,1,0,0,1,0,16,SL.FG.SM.PH.,,,
41,1,0,0,1,0,0,0,0,0,1,0,0,1,0,16,SL.FG.NE.PH.,,,
28,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,1,0,0,16,SL.GS.NE.PH.,,,
27,0,0,1,1,0,0,0,0,0,1,0,1,0,0,16,NSP.GS.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
31,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
105,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
203,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
22,1,0,0,0,1,0,0,0,1,0,0,0,1,0,17,SL.FG.SM.IR.,,,
12,0,0,1,0,1,0,0,0,0,1,0,0,1,0,17,NSP.FG.SM.PH.,,,
20,0,0,1,0,1,0,0,0,0,1,0,0,1,0,17,NSP.FG.SM.PH.,,,
12,0,1,0,1,0,0,0,0,0,1,0,0,1,0,17,SP.FG.NE.PH.,,,
26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,17,SP.FG.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
27,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
11,0,0,1,1,0,0,0,0,0,1,0,1,0,0,17,NSP.GS.NE.PH.,,,
7,0,0,1,1,0,0,0,0,0,1,0,0,1,0,17,NSP.FG.NE.PH.,,,
37,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
17,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
142,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
29,0,1,0,1,0,0,0,0,0,1,0,0,1,0,17,SP.FG.NE.PH.,,,
7,0,1,0,1,0,0,0,0,0,1,0,0,1,0,17,SP.FG.NE.PH.,,,
142,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
13,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
110,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
73,1,0,0,1,0,0,0,0,1,0,0,0,1,0,17,SL.FG.NE.IR.,,,
27,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
18,0,0,1,0,1,0,0,0,1,0,0,0,1,0,17,NSP.FG.SM.IR.,,,
4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,17,NSP.GS.SM.IR.,,,
27,0,1,0,0,1,0,0,0,0,1,0,1,0,0,17,SP.GS.SM.PH.,,,
1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,17,SL.GS.SM.PH.,,,
212,1,0,0,1,0,0,0,0,1,0,0,1,0,0,17,SL.GS.NE.IR.,,,
27,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
28,0,1,0,0,1,0,0,0,0,1,0,0,1,0,17,SP.FG.SM.PH.,,,
21,0,1,0,1,0,0,0,0,0,1,0,0,1,0,17,SP.FG.NE.PH.,,,
6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
111,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
17,1,0,0,0,1,0,0,0,0,1,0,1,0,0,17,SL.GS.SM.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
226,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
52,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
116,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
56,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,17,SL.GS.SM.PH.,,,
65,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
39,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
29,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
59,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
99,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
45,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
85,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
11,1,0,0,0,0,0,1,0,0,1,0,0,1,0,17,SL.FG.OF.PH.,,,
35,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
174,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
25,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
76,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
161,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,SL.FG.SM.PH.,,,
12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,17,SP.FG.SM.PH.,,,
29,0,1,0,1,0,0,0,0,0,1,0,0,1,0,17,SP.FG.NE.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
25,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
72,1,0,0,1,0,0,0,0,0,1,0,0,1,0,17,SL.FG.NE.PH.,,,
122,1,0,0,1,0,0,0,0,0,1,0,1,0,0,17,SL.GS.NE.PH.,,,
75,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
75,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,18,SL.FG.SM.PH.,,,
8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
27,0,0,1,0,1,0,0,0,0,1,0,1,0,0,18,NSP.GS.SM.PH.,,,
25,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
26,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
41,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
163,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
58,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
170,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
65,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
58,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
59,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
132,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
89,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
48,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
59,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
114,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
18,0,0,1,1,0,0,0,0,0,1,0,1,0,0,18,NSP.GS.NE.PH.,,,
11,0,0,1,1,0,0,0,0,0,1,0,0,1,0,18,NSP.FG.NE.PH.,,,
15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,18,NSP.GS.NE.PH.,,,
76,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,0,1,0,18,SL.FG.SM.PH.,,,
36,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
19,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
26,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
48,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
53,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
30,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,SP.GS.NE.PH.,,,
25,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,SP.GS.NE.PH.,,,
3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
70,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
13,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
100,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
77,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
83,1,0,0,0,1,0,0,0,0,1,0,0,1,0,18,SL.FG.SM.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,0,1,0,18,SL.FG.SM.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
23,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
60,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
27,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,SP.GS.NE.PH.,,,
33,0,0,1,1,0,0,0,0,0,1,0,1,0,0,18,NSP.GS.NE.PH.,,,
7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,18,NSP.GS.NE.PH.,,,
13,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
52,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
10,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
20,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
15,1,0,0,0,1,0,0,0,0,1,0,0,1,0,18,SL.FG.SM.PH.,,,
49,1,0,0,0,1,0,0,0,0,1,0,1,0,0,18,SL.GS.SM.PH.,,,
24,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
51,0,0,1,1,0,0,0,0,0,1,0,1,0,0,18,NSP.GS.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
51,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,0,1,0,18,SL.FG.NE.PH.,,,
13,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,SP.GS.NE.PH.,,,
33,0,1,0,1,0,0,0,0,0,1,0,1,0,0,18,SP.GS.NE.PH.,,,
11,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
5,1,0,0,0,0,0,1,0,0,1,0,1,0,0,18,SL.GS.OF.PH.,,,
10,1,0,0,0,0,0,1,0,0,1,0,0,1,0,18,SL.FG.OF.PH.,,,
58,1,0,0,0,0,0,1,0,0,1,0,1,0,0,18,SL.GS.OF.PH.,,,
23,0,1,0,0,0,0,1,0,0,1,0,1,0,0,18,SP.GS.OF.PH.,,,
4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,18,SL.GS.OF.PH.,,,
15,1,0,0,0,0,0,1,0,0,1,0,1,0,0,18,SL.GS.OF.PH.,,,
7,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
36,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
33,1,0,0,1,0,0,0,0,0,0,1,1,0,0,18,SL.GS.NE.RP.,,,
16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
57,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
18,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
35,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
68,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
165,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
62,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
134,1,0,0,1,0,0,0,0,0,1,0,1,0,0,18,SL.GS.NE.PH.,,,
28,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
24,0,0,1,0,1,0,0,0,0,1,0,0,1,0,19,NSP.FG.SM.PH.,,,
14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
70,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
38,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
157,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
211,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,1,0,0,19,SL.GS.SM.PH.,,,
69,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
18,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
59,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
94,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
26,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
109,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
44,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
22,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
32,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
30,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
83,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
200,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
45,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
74,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
51,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
85,1,0,0,1,0,0,0,0,1,0,0,0,1,0,19,SL.FG.NE.IR.,,,
17,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,19,SL.GS.NE.PH.,,,
85,1,0,0,0,1,0,0,0,0,1,0,1,0,0,19,SL.GS.SM.PH.,,,
150,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
17,0,1,0,1,0,0,0,0,0,1,0,0,1,0,19,SP.FG.NE.PH.,,,
8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
34,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
50,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
16,1,0,0,0,1,0,0,0,0,1,0,0,1,0,19,SL.FG.SM.PH.,,,
103,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
51,1,0,0,1,0,0,0,0,0,1,0,0,1,0,19,SL.FG.NE.PH.,,,
19,1,0,0,1,0,0,0,0,1,0,0,0,1,0,19,SL.FG.NE.IR.,,,
2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19,SL.FG.SM.IR.,,,
